code,coname,house,analyst,carm,yy,mm,dd,title
4170,신세계,IBK투자증권,안지영,-0.000368965,2016.0,1.0,29.0,"신세계-신세계DF 양도 지연, 비용부담 우려보다 제한적"
5300,롯데칠성,KB증권,박애란,0.008736254,2017.0,8.0,20.0,롯데칠성-맥주 비용 부담 우려는 이미 주가에 반영
5300,롯데칠성,KB증권,박애란,0.008736254,2017.0,8.0,20.0,롯데칠성-맥주 비용 부담 우려는 이미 주가에 반영
1430,세아베스틸,NH투자증권,변종만,0.0535402894,2017.0,1.0,12.0,세아베스틸-국내수요 부진과 경쟁심화 극복해야
1430,세아베스틸,NH투자증권,변종만,0.0535402894,2017.0,1.0,12.0,세아베스틸-국내수요 부진과 경쟁심화 극복해야
51910,LG화학,동부증권,백관종,-0.039777667,2009.0,2.0,2.0,"LG화학-4Q08 Review: 예상보다 부진했으나, 실제 내용은 양호"
51910,LG화학,동부증권,백관종,-0.039777667,2009.0,2.0,2.0,"LG화학-4Q08 Review: 예상보다 부진했으나, 실제 내용은 양호"
6400,삼성SDI,유진투자증권,민천홍,-0.017015863,2009.0,2.0,23.0,삼성SDI-HEV용 시장 진입 지연은 부담요인
6400,삼성SDI,유진투자증권,민천홍,-0.017015863,2009.0,2.0,23.0,삼성SDI-HEV용 시장 진입 지연은 부담요인
6400,삼성SDI,하나대투증권,권성률,-0.071702884,2009.0,2.0,25.0,삼성SDI-부진하나 주가는 이를 반영 중
6400,삼성SDI,하나대투증권,권성률,-0.071702884,2009.0,2.0,25.0,삼성SDI-부진하나 주가는 이를 반영 중
53000,우리금융,하나대투증권,한정태,-0.10015662,2009.0,2.0,12.0,우리금융-공격적인 부실정리는 좋으나 전망에 대한 확신은 일러
53000,우리금융,하나대투증권,한정태,-0.10015662,2009.0,2.0,12.0,우리금융-공격적인 부실정리는 좋으나 전망에 대한 확신은 일러
66570,LG전자,KTB투자증권,민천홍,0.0267740663,2010.0,3.0,31.0,LG전자-이번에도 시장우려를 능가하는 1Q10 실적 예상
66570,LG전자,KTB투자증권,민천홍,0.0267740663,2010.0,3.0,31.0,LG전자-이번에도 시장우려를 능가하는 1Q10 실적 예상
66570,LG전자,동양증권,최현재,0.059705451,2010.0,1.0,28.0,LG전자-휴대폰 우려 해소에는 시간이 걸릴 전망
66570,LG전자,동양증권,최현재,0.059705451,2010.0,1.0,28.0,LG전자-휴대폰 우려 해소에는 시간이 걸릴 전망
66570,LG전자,우리투자증권,이승혁,0.059705451,2010.0,1.0,28.0,"LG전자-스마트폰에 대한 우려, 이미 주가는 알고 있다"
66570,LG전자,우리투자증권,이승혁,0.059705451,2010.0,1.0,28.0,"LG전자-스마트폰에 대한 우려, 이미 주가는 알고 있다"
33780,KT&G,BS투자증권,송우연,-0.043645467,2011.0,10.0,20.0,"KT&G-국내 담배시장 KT&G가 대세로 확인, 인삼공사 성장 우려 해소"
33780,KT&G,BS투자증권,송우연,-0.043645467,2011.0,10.0,20.0,"KT&G-국내 담배시장 KT&G가 대세로 확인, 인삼공사 성장 우려 해소"
36570,엔씨소프트,HMC투자증권,최병태,0.0130829126,2011.0,3.0,3.0,엔씨소프트-글로벌 Top-tier 수준의 규모의 경제 확보
36570,엔씨소프트,HMC투자증권,최병태,0.0130829126,2011.0,3.0,3.0,엔씨소프트-글로벌 Top-tier 수준의 규모의 경제 확보
36830,솔브레인,NH농협증권,서원석,0.137383676,2011.0,8.0,12.0,테크노세미켐-2Q Review: IT 업황 부진을 뛰어넘다
36830,솔브레인,NH농협증권,서원석,0.137383676,2011.0,8.0,12.0,테크노세미켐-2Q Review: IT 업황 부진을 뛰어넘다
18880,한온시스템,유화증권,유승준,-0.072372265,2011.0,11.0,11.0,"한라공조-3Q11 Review: 국내는 부진, 해외는 양호"
18880,한온시스템,유화증권,유승준,-0.072372265,2011.0,11.0,11.0,"한라공조-3Q11 Review: 국내는 부진, 해외는 양호"
9150,삼성전기,이트레이드증권,김형식,0.0476754994,2011.0,1.0,24.0,삼성전기-‘10년 4분기 실적은 예상보다 부진할 ？망
9150,삼성전기,이트레이드증권,김형식,0.0476754994,2011.0,1.0,24.0,삼성전기-‘10년 4분기 실적은 예상보다 부진할 ？망
660,SK하이닉스,하나대투증권,이가근,-0.040758903,2011.0,2.0,21.0,하이닉스-역사적 신고가에 도전
660,SK하이닉스,하나대투증권,이가근,-0.040758903,2011.0,2.0,21.0,하이닉스-역사적 신고가에 도전
47040,대우건설,하나대투증권,이창근,0.0604030551,2011.0,10.0,24.0,대우건설-조금씩 좋아지고 있으나 낮은 주당가치 부담!
47040,대우건설,하나대투증권,이창근,0.0604030551,2011.0,10.0,24.0,대우건설-조금씩 좋아지고 있으나 낮은 주당가치 부담!
34120,SBS,한화투자증권,박종수,-0.075835066,2011.0,11.0,29.0,SBS-우려를 실적으로 보여줄 것
34120,SBS,한화투자증권,박종수,-0.075835066,2011.0,11.0,29.0,SBS-우려를 실적으로 보여줄 것
103140,풍산,한화투자증권,김강오,-0.070252836,2011.0,9.0,30.0,풍산-전기동 실수요 둔화 전망
103140,풍산,한화투자증권,김강오,-0.070252836,2011.0,9.0,30.0,풍산-전기동 실수요 둔화 전망
17670,SK텔레콤,KB투자증권,이지연,-0.015366314,2012.0,9.0,28.0,SK텔레콤-경쟁심화로 수익성 큰 폭으로 하락 예상
17670,SK텔레콤,KB투자증권,이지연,-0.015366314,2012.0,9.0,28.0,SK텔레콤-경쟁심화로 수익성 큰 폭으로 하락 예상
6360,GS건설,KTB투자증권,김선미,-0.013813444,2012.0,2.0,3.0,GS건설-4Q11 Review: 주택관련 비용 및 원가율 상승으로 실적 부진
6360,GS건설,KTB투자증권,김선미,-0.013813444,2012.0,2.0,3.0,GS건설-4Q11 Review: 주택관련 비용 및 원가율 상승으로 실적 부진
10520,현대하이스코,삼성증권,김민수,0.0334922947,2012.0,2.0,9.0,"현대하이스코-마진 축소에 대한 최근 우려, 과도하게 반영"
10520,현대하이스코,삼성증권,김민수,0.0334922947,2012.0,2.0,9.0,"현대하이스코-마진 축소에 대한 최근 우려, 과도하게 반영"
117930,한진해운,신영증권,엄경아,-0.051259549,2012.0,11.0,6.0,한진해운-유럽 부진이 실적으로…
117930,한진해운,신영증권,엄경아,-0.051259549,2012.0,11.0,6.0,한진해운-유럽 부진이 실적으로…
10120,LS산전,이트레이드증권,김준섭,0.0380420586,2012.0,1.0,30.0,"LS산전-본사의 부진한 연간실적이 부각되면, 매수기회"
10120,LS산전,이트레이드증권,김준섭,0.0380420586,2012.0,1.0,30.0,"LS산전-본사의 부진한 연간실적이 부각되면, 매수기회"
4020,현대제철,한국투자증권,최문선,-0.082566901,2012.0,3.0,13.0,"현대제철-1분기 부진, 그러나 의미 있는 세 가지 변화"
4020,현대제철,한국투자증권,최문선,-0.082566901,2012.0,3.0,13.0,"현대제철-1분기 부진, 그러나 의미 있는 세 가지 변화"
1230,동국제강,HMC투자증권,박현욱,-0.055486164,2013.0,2.0,7.0,"동국제강-4분기 실적 부진, 올해 1분기도 적자 지속 예상"
1230,동국제강,HMC투자증권,박현욱,-0.055486164,2013.0,2.0,7.0,"동국제강-4분기 실적 부진, 올해 1분기도 적자 지속 예상"
10520,현대하이스코,HMC투자증권,박현욱,-0.096335577,2013.0,1.0,29.0,현대하이스코-일반냉연과 강관 수익성 악화로 4분기 부진
10520,현대하이스코,HMC투자증권,박현욱,-0.096335577,2013.0,1.0,29.0,현대하이스코-일반냉연과 강관 수익성 악화로 4분기 부진
10130,고려아연,KB투자증권,김현태,-0.030044019,2013.0,3.0,18.0,고려아연-1Q 실적도 환율 영향으로 예상보다 부진할 전망
10130,고려아연,KB투자증권,김현태,-0.030044019,2013.0,3.0,18.0,고려아연-1Q 실적도 환율 영향으로 예상보다 부진할 전망
12630,HDC,KB투자증권,허문욱,-0.009512173,2013.0,2.0,6.0,현대산업개발-2013년 공사손실충당금이 감소되면서 실적개선
12630,HDC,KB투자증권,허문욱,-0.009512173,2013.0,2.0,6.0,현대산업개발-2013년 공사손실충당금이 감소되면서 실적개선
10130,고려아연,LIG투자증권,김윤상,0.0432957248,2013.0,2.0,8.0,고려아연-부진한 4분기 실적
10130,고려아연,LIG투자증권,김윤상,0.0432957248,2013.0,2.0,8.0,고려아연-부진한 4분기 실적
28150,GS홈쇼핑,LIG투자증권,이지영,0.0188524059,2013.0,10.0,31.0,GS홈쇼핑-전년의 베이스 부담으로 주가상승 속도도 완만
28150,GS홈쇼핑,LIG투자증권,이지영,0.0188524059,2013.0,10.0,31.0,GS홈쇼핑-전년의 베이스 부담으로 주가상승 속도도 완만
10130,고려아연,교보증권,엄진석,0.0432957248,2013.0,2.0,8.0,"고려아연-4분기도 부진했으나, 단기 주가 모멘텀 존재"
10130,고려아연,교보증권,엄진석,0.0432957248,2013.0,2.0,8.0,"고려아연-4분기도 부진했으나, 단기 주가 모멘텀 존재"
103140,풍산,교보증권,엄진석,-0.011738372,2013.0,1.0,31.0,풍산-4분기 부진. 신동 수익성 개선이 조금 더 필요
103140,풍산,교보증권,엄진석,-0.011738372,2013.0,1.0,31.0,풍산-4분기 부진. 신동 수익성 개선이 조금 더 필요
2550,KB손해보험,대신증권,강승건,-0.00329508,2013.0,6.0,3.0,LIG손해보험-경상적인 수익성 개선&신계약 회복이 필요함
2550,KB손해보험,대신증권,강승건,-0.00329508,2013.0,6.0,3.0,LIG손해보험-경상적인 수익성 개선&신계약 회복이 필요함
4170,신세계,대신증권,정연우,-0.01994621,2013.0,1.0,30.0,"신세계-2012년 및 4분기 실적 부진했지만,점진적으로 회복강도를 높여갈 전망"
4170,신세계,대신증권,정연우,-0.01994621,2013.0,1.0,30.0,"신세계-2012년 및 4분기 실적 부진했지만,점진적으로 회복강도를 높여갈 전망"
4020,현대제철,메리츠종금증권,이종형,-0.025426993,2013.0,2.0,1.0,"현대제철-4Q12 Review: 예상대로 부진, 1Q13 바닥 예상"
4020,현대제철,메리츠종금증권,이종형,-0.025426993,2013.0,2.0,1.0,"현대제철-4Q12 Review: 예상대로 부진, 1Q13 바닥 예상"
103140,풍산,메리츠종금증권,이종형,0.0115055273,2013.0,7.0,31.0,풍산-2Q 리뷰: 연결실적 부진했으나 2H13 개선전망
103140,풍산,메리츠종금증권,이종형,0.0115055273,2013.0,7.0,31.0,풍산-2Q 리뷰: 연결실적 부진했으나 2H13 개선전망
10130,고려아연,삼성증권,김민수,0.0432957248,2013.0,2.0,8.0,고려아연-4Q review - 원달러 상승과 기타금속 가격 하락이 부담
10130,고려아연,삼성증권,김민수,0.0432957248,2013.0,2.0,8.0,고려아연-4Q review - 원달러 상승과 기타금속 가격 하락이 부담
10130,고려아연,신영증권,조강운,0.0432957248,2013.0,2.0,8.0,고려아연-2012년 4분기 부진한 실적과 추정원인
10130,고려아연,신영증권,조강운,0.0432957248,2013.0,2.0,8.0,고려아연-2012년 4분기 부진한 실적과 추정원인
4020,현대제철,아이엠투자증권,염동연,0.0539301013,2013.0,7.0,10.0,현대제철-불리한 시황과 비수기 진입 부담스럽다.
4020,현대제철,아이엠투자증권,염동연,0.0539301013,2013.0,7.0,10.0,현대제철-불리한 시황과 비수기 진입 부담스럽다.
11200,현대상선,우리투자증권,송재학,-0.062619835,2013.0,2.0,15.0,현대상선-벌크선부문 부진으로 적자폭 확대
11200,현대상선,우리투자증권,송재학,-0.062619835,2013.0,2.0,15.0,현대상선-벌크선부문 부진으로 적자폭 확대
33640,네패스,키움증권,이재윤,0.0722887979,2013.0,5.0,20.0,네패스-자회사 눈높이 상향과 본업 우려 감소
33640,네패스,키움증권,이재윤,0.0722887979,2013.0,5.0,20.0,네패스-자회사 눈높이 상향과 본업 우려 감소
1230,동국제강,HMC투자증권,박현욱,-0.032027813,2014.0,11.0,12.0,동국제강-3Q 실적부진 지속
1230,동국제강,HMC투자증권,박현욱,-0.032027813,2014.0,11.0,12.0,동국제강-3Q 실적부진 지속
80,하이트진로,KB투자증권,이경신,-0.022640928,2014.0,8.0,18.0,하이트진로-2Q14 Review: 추가적인 우려를 잠식
80,하이트진로,KB투자증권,이경신,-0.022640928,2014.0,8.0,18.0,하이트진로-2Q14 Review: 추가적인 우려를 잠식
1230,동국제강,KB투자증권,김현태,0.0026344553,2014.0,4.0,1.0,동국제강-슬라브 원가 상승이 상반기 실적 부담
1230,동국제강,KB투자증권,김현태,0.0026344553,2014.0,4.0,1.0,동국제강-슬라브 원가 상승이 상반기 실적 부담
5490,POSCO,KB투자증권,김현태,-0.020941887,2014.0,1.0,29.0,POSCO-경쟁 심화에 환율 하락이 겹쳐 4Q 실적 부진
5490,POSCO,KB투자증권,김현태,-0.020941887,2014.0,1.0,29.0,POSCO-경쟁 심화에 환율 하락이 겹쳐 4Q 실적 부진
35600,KG이니시스,교보증권,심상규,-0.010728098,2014.0,3.0,6.0,KG이니시스-KG옐로우캡 부담을 잊게하는 매력
35600,KG이니시스,교보증권,심상규,-0.010728098,2014.0,3.0,6.0,KG이니시스-KG옐로우캡 부담을 잊게하는 매력
10130,고려아연,대신증권,이종형,0.0008653375,2014.0,2.0,7.0,고려아연-4Q13 리뷰: 예상보다 부진했으나 큰 그림엔 변화 없음
10130,고려아연,대신증권,이종형,0.0008653375,2014.0,2.0,7.0,고려아연-4Q13 리뷰: 예상보다 부진했으나 큰 그림엔 변화 없음
10620,현대미포조선,대신증권,전재천,-0.003534662,2014.0,2.0,7.0,현대미포조선-2014년 상반기에도 실적 부진 지속 예상
10620,현대미포조선,대신증권,전재천,-0.003534662,2014.0,2.0,7.0,현대미포조선-2014년 상반기에도 실적 부진 지속 예상
16360,삼성증권,대신증권,강승건,-0.10036778,2014.0,2.0,6.0,삼성증권-수급 부담은 당분간 지속될 전망
16360,삼성증권,대신증권,강승건,-0.10036778,2014.0,2.0,6.0,삼성증권-수급 부담은 당분간 지속될 전망
103140,풍산,대신증권,이종형,0.0157322205,2014.0,2.0,6.0,풍산-4Q13 리뷰: 환율하락으로
103140,풍산,대신증권,이종형,0.0157322205,2014.0,2.0,6.0,풍산-4Q13 리뷰: 환율하락으로
2550,KB손해보험,동부증권,이병건,0.0429409844,2014.0,12.0,10.0,LIG손해보험-싼 것이 미덕
2550,KB손해보험,동부증권,이병건,0.0429409844,2014.0,12.0,10.0,LIG손해보험-싼 것이 미덕
3030,세아제강지주,유진투자증권,이재광,-0.04149053,2014.0,6.0,17.0,세아제강-우려를 감안해도 싸다
3030,세아제강지주,유진투자증권,이재광,-0.04149053,2014.0,6.0,17.0,세아제강-우려를 감안해도 싸다
5490,POSCO,이트레이드증권,강태현,-0.020941887,2014.0,1.0,29.0,"POSCO-4Q13 Review: 부진했던 2013년, EPS 개선되는 2014년"
5490,POSCO,이트레이드증권,강태현,-0.020941887,2014.0,1.0,29.0,"POSCO-4Q13 Review: 부진했던 2013년, EPS 개선되는 2014년"
103140,풍산,토러스투자증권,유지웅,-0.035031971,2014.0,3.0,11.0,"풍산-탐방노트: 예상대로의 실적, 그러나 달라진 분위기"
103140,풍산,토러스투자증권,유지웅,-0.035031971,2014.0,3.0,11.0,"풍산-탐방노트: 예상대로의 실적, 그러나 달라진 분위기"
5490,POSCO,한국투자증권,최문선,-0.020941887,2014.0,1.0,29.0,POSCO-실적도 업황도 부진한 겨울
5490,POSCO,한국투자증권,최문선,-0.020941887,2014.0,1.0,29.0,POSCO-실적도 업황도 부진한 겨울
79160,CJ CGV,BNK투자증권,신건식,0.02595156,2015.0,8.0,12.0,"CJ CGV-부진한 실적, 알찬 내용"
79160,CJ CGV,BNK투자증권,신건식,0.02595156,2015.0,8.0,12.0,"CJ CGV-부진한 실적, 알찬 내용"
150,두산,BS투자증권,윤관철,0.0937506808,2015.0,2.0,6.0,두산-4Q14 Review: 전사적인 구조조정 영향으로 다소 부진
150,두산,BS투자증권,윤관철,0.0937506808,2015.0,2.0,6.0,두산-4Q14 Review: 전사적인 구조조정 영향으로 다소 부진
103140,풍산,BS투자증권,윤관철,-0.07722968,2015.0,1.0,30.0,"풍산-4Q14 Review: 선방한 실적, 전기동 가격 하락은 부담"
103140,풍산,BS투자증권,윤관철,-0.07722968,2015.0,1.0,30.0,"풍산-4Q14 Review: 선방한 실적, 전기동 가격 하락은 부담"
5490,POSCO,HMC투자증권,박현욱,0.0502506808,2015.0,2.0,6.0,POSCO-역시 4Q 부진에 집착할 필요가 없었다
5490,POSCO,HMC투자증권,박현욱,0.0502506808,2015.0,2.0,6.0,POSCO-역시 4Q 부진에 집착할 필요가 없었다
3550,LG,KB투자증권,강선아,0.0690314759,2015.0,11.0,17.0,LG-비상장자회사 실적개선이 돋보이는 3분기
3550,LG,KB투자증권,강선아,0.0690314759,2015.0,11.0,17.0,LG-비상장자회사 실적개선이 돋보이는 3분기
5490,POSCO,KB투자증권,김현태,0.0316574731,2015.0,4.0,8.0,POSCO-예상보다 부진한 국내외 시황
5490,POSCO,KB투자증권,김현태,0.0316574731,2015.0,4.0,8.0,POSCO-예상보다 부진한 국내외 시황
10130,고려아연,KB투자증권,김현태,-0.013042527,2015.0,4.0,8.0,고려아연-상품가격 하락 부담을 환율 상승이 상쇄
10130,고려아연,KB투자증권,김현태,-0.013042527,2015.0,4.0,8.0,고려아연-상품가격 하락 부담을 환율 상승이 상쇄
1430,세아베스틸,KTB투자증권,강태현,-0.00567604,2015.0,12.0,7.0,세아베스틸-우려가 현실로
1430,세아베스틸,KTB투자증권,강태현,-0.00567604,2015.0,12.0,7.0,세아베스틸-우려가 현실로
6120,SK디스커버리,NH투자증권,이승호,-0.072190061,2015.0,1.0,7.0,SK케미칼-단기 실적 부진 불구 중장기 성장성 유효
6120,SK디스커버리,NH투자증권,이승호,-0.072190061,2015.0,1.0,7.0,SK케미칼-단기 실적 부진 불구 중장기 성장성 유효
39130,하나투어,NH투자증권,김진성,0.0425233086,2015.0,11.0,3.0,하나투어-불가피했던 실적 부진
39130,하나투어,NH투자증권,김진성,0.0425233086,2015.0,11.0,3.0,하나투어-불가피했던 실적 부진
60,메리츠화재,대신증권,강승건,0.0033333197,2015.0,12.0,1.0,메리츠화재-장기 위험손해율 안정화
60,메리츠화재,대신증권,강승건,0.0033333197,2015.0,12.0,1.0,메리츠화재-장기 위험손해율 안정화
1450,현대해상,대신증권,강승건,-0.04276668,2015.0,12.0,1.0,현대해상-예상보다 부진한 보험영업지표 개선 속도
1450,현대해상,대신증권,강승건,-0.04276668,2015.0,12.0,1.0,현대해상-예상보다 부진한 보험영업지표 개선 속도
10520,현대하이스코,대신증권,이종형,-0.046748444,2015.0,2.0,26.0,"현대하이스코-공매도로 인한 주가급락, 조금만 길게 보면 매수기회"
10520,현대하이스코,대신증권,이종형,-0.046748444,2015.0,2.0,26.0,"현대하이스코-공매도로 인한 주가급락, 조금만 길게 보면 매수기회"
103140,풍산,대신증권,이종형,-0.07722968,2015.0,1.0,30.0,"풍산-4Q14 리뷰: 별도는 선방, 연결은 부진"
103140,풍산,대신증권,이종형,-0.07722968,2015.0,1.0,30.0,"풍산-4Q14 리뷰: 별도는 선방, 연결은 부진"
60,메리츠화재,동부증권,이병건,0.0004133196,2015.0,9.0,8.0,메리츠화재-불안한 자보 M/S가 여전히 부담
60,메리츠화재,동부증권,이병건,0.0004133196,2015.0,9.0,8.0,메리츠화재-불안한 자보 M/S가 여전히 부담
5490,POSCO,미래에셋증권,이재광,0.0244867248,2015.0,10.0,21.0,POSCO-비경상적 손실로 대규모 적자 기록
5490,POSCO,미래에셋증권,이재광,0.0244867248,2015.0,10.0,21.0,POSCO-비경상적 손실로 대규모 적자 기록
103140,풍산,미래에셋증권,이재광,-0.07722968,2015.0,1.0,30.0,풍산-구리가격 급락으로 감익 불가피할 전망
103140,풍산,미래에셋증권,이재광,-0.07722968,2015.0,1.0,30.0,풍산-구리가격 급락으로 감익 불가피할 전망
1430,세아베스틸,삼성증권,백재승,-0.065621776,2015.0,10.0,25.0,세아베스틸-부담스럽지 않은 valuation에 주목
1430,세아베스틸,삼성증권,백재승,-0.065621776,2015.0,10.0,25.0,세아베스틸-부담스럽지 않은 valuation에 주목
8770,호텔신라,삼성증권,양일우,-0.053938613,2015.0,3.0,2.0,호텔신라-향후 신규사업권 획득에는 부정적이지 않을 수도 있는 결정
8770,호텔신라,삼성증권,양일우,-0.053938613,2015.0,3.0,2.0,호텔신라-향후 신규사업권 획득에는 부정적이지 않을 수도 있는 결정
4020,현대제철,신영증권,조강운,0.0405703196,2015.0,1.0,30.0,현대제철-부진한 업황을 견딜 수 있는 체력 확인
4020,현대제철,신영증권,조강운,0.0405703196,2015.0,1.0,30.0,현대제철-부진한 업황을 견딜 수 있는 체력 확인
35760,CJ ENM,한국투자증권,여영상,0.029287127,2015.0,11.0,6.0,CJ오쇼핑-3Q15 Review-부진한 실적
35760,CJ ENM,한국투자증권,여영상,0.029287127,2015.0,11.0,6.0,CJ오쇼핑-3Q15 Review-부진한 실적
1430,세아베스틸,BNK투자증권,윤관철,0.0578139787,2016.0,2.0,1.0,세아베스틸-4Q15 Review: 불안감을 가중시키는 아쉬운 실적
1430,세아베스틸,BNK투자증권,윤관철,0.0578139787,2016.0,2.0,1.0,세아베스틸-4Q15 Review: 불안감을 가중시키는 아쉬운 실적
41510,에스엠,BNK투자증권,신건식,0.0218395902,2016.0,8.0,30.0,에스엠-우려감과 실망감이 반영된 주가
41510,에스엠,BNK투자증권,신건식,0.0218395902,2016.0,8.0,30.0,에스엠-우려감과 실망감이 반영된 주가
1430,세아베스틸,HMC투자증권,박현욱,0.0578139787,2016.0,2.0,1.0,"세아베스틸-4Q15 실적부진, valuation 매력 유효"
1430,세아베스틸,HMC투자증권,박현욱,0.0578139787,2016.0,2.0,1.0,"세아베스틸-4Q15 실적부진, valuation 매력 유효"
10130,고려아연,HMC투자증권,박현욱,-0.014068965,2016.0,1.0,29.0,"고려아연-4Q 부진, 올해 실적 개선 방향성 유효"
10130,고려아연,HMC투자증권,박현욱,-0.014068965,2016.0,1.0,29.0,"고려아연-4Q 부진, 올해 실적 개선 방향성 유효"
103140,풍산,HMC투자증권,박현욱,0.0930310354,2016.0,1.0,29.0,풍산-예상된 4Q15 실적 부진
103140,풍산,HMC투자증권,박현욱,0.0930310354,2016.0,1.0,29.0,풍산-예상된 4Q15 실적 부진
79160,CJ CGV,KB투자증권,이동륜,0.0010626979,2016.0,11.0,9.0,CJ CGV-부진한 업황과 일회성 비용이 혼재된 실적
79160,CJ CGV,KB투자증권,이동륜,0.0010626979,2016.0,11.0,9.0,CJ CGV-부진한 업황과 일회성 비용이 혼재된 실적
4020,현대제철,NH투자증권,변종만,0.0077431345,2016.0,1.0,28.0,현대제철-최악의 국면은 지났다
4020,현대제철,NH투자증권,변종만,0.0077431345,2016.0,1.0,28.0,현대제철-최악의 국면은 지났다
5490,POSCO,SK증권,권순우,0.0311930574,2016.0,10.0,10.0,POSCO-원가상승을 전가할 수 있는 능력 + 우려요인들의 개선
5490,POSCO,SK증권,권순우,0.0311930574,2016.0,10.0,10.0,POSCO-원가상승을 전가할 수 있는 능력 + 우려요인들의 개선
670,영풍,대신증권,이종형,-0.060294934,2016.0,1.0,8.0,철강금속-4Q15 프리뷰: 업황부진 심화로 컨센서스 하회 예상
670,영풍,대신증권,이종형,-0.060294934,2016.0,1.0,8.0,철강금속-4Q15 프리뷰: 업황부진 심화로 컨센서스 하회 예상
1430,세아베스틸,대신증권,이종형,0.0578139787,2016.0,2.0,1.0,세아베스틸-4Q리뷰: 출하부진 심화로 컨센서스 하회
1430,세아베스틸,대신증권,이종형,0.0578139787,2016.0,2.0,1.0,세아베스틸-4Q리뷰: 출하부진 심화로 컨센서스 하회
5490,POSCO,대신증권,이종형,0.0177310354,2016.0,1.0,29.0,POSCO-4Q리뷰: 철강시황 및 자회사 부진으로 컨센서스 하회
5490,POSCO,대신증권,이종형,0.0177310354,2016.0,1.0,29.0,POSCO-4Q리뷰: 철강시황 및 자회사 부진으로 컨센서스 하회
6800,미래에셋대우,대신증권,강승건,-0.022316666,2016.0,3.0,31.0,KDB대우증권-상대적으로 부진한 1분기 실적 전망
6800,미래에셋대우,대신증권,강승건,-0.022316666,2016.0,3.0,31.0,KDB대우증권-상대적으로 부진한 1분기 실적 전망
103140,풍산,대신증권,이종형,0.0707139787,2016.0,2.0,1.0,풍산-4Q리뷰: 예상보다 부진했지만 주목해야 할 실적
103140,풍산,대신증권,이종형,0.0707139787,2016.0,2.0,1.0,풍산-4Q리뷰: 예상보다 부진했지만 주목해야 할 실적
370,한화손해보험,동부증권,이병건,0.0130539364,2016.0,9.0,7.0,한화손해보험-업계와 차별적인 성장세 지속
370,한화손해보험,동부증권,이병건,0.0130539364,2016.0,9.0,7.0,한화손해보험-업계와 차별적인 성장세 지속
1450,현대해상,동부증권,이병건,-0.026578828,2016.0,12.0,12.0,현대해상-현대해상의 고민은 매출이다
1450,현대해상,동부증권,이병건,-0.026578828,2016.0,12.0,12.0,현대해상-현대해상의 고민은 매출이다
10130,고려아연,미래에셋증권,이재광,-0.01800051,2016.0,10.0,26.0,고려아연-3Q16 review: 일회성 요인 감안해도 부진한 실적
10130,고려아연,미래에셋증권,이재광,-0.01800051,2016.0,10.0,26.0,고려아연-3Q16 review: 일회성 요인 감안해도 부진한 실적
10130,고려아연,삼성증권,백재승,-0.014068965,2016.0,1.0,29.0,고려아연-2016년 실적 우려는 과도한 수준
